,Age,Job,Marital.Status,Education,Credit,Balance..euros.,Housing.Loan,Personal.Loan,Contact,Last.Contact.Day,Last.Contact.Month,Last.Contact.Duration,Campaign,Pdays,Previous,Poutcome,Subscription
34851,36,admin.,single,secondary,0,245,1,0,cellular,6,may,159,1,-1,0.0,unknown,0
34852,44,blue-collar,married,primary,0,513,1,0,cellular,6,may,338,4,-1,0.0,unknown,0
34853,34,technician,married,secondary,0,134,1,0,cellular,6,may,159,1,-1,0.0,unknown,0
34854,37,admin.,single,secondary,0,465,1,1,cellular,6,may,116,1,-1,0.0,unknown,0
34855,39,services,married,primary,0,0,0,0,cellular,6,may,49,2,282,3.0,failure,0
34857,33,admin.,divorced,secondary,1,-18,1,0,cellular,6,may,244,1,359,3.0,failure,0
34858,53,entrepreneur,married,tertiary,0,54,1,1,cellular,6,may,123,1,169,1.0,failure,0
34859,34,blue-collar,married,primary,0,17946,1,0,cellular,6,may,258,9,-1,0.0,unknown,0
34861,34,admin.,married,secondary,0,4902,1,0,cellular,6,may,59,1,167,1.0,failure,0
34862,32,management,married,tertiary,0,2218,1,0,cellular,6,may,37,2,-1,0.0,unknown,0
34863,30,management,divorced,tertiary,0,477,1,0,telephone,6,may,186,1,-1,0.0,unknown,0
34864,31,housemaid,single,tertiary,0,399,1,0,cellular,6,may,333,1,-1,0.0,unknown,0
34866,36,blue-collar,married,primary,0,59,1,0,cellular,6,may,225,2,-1,0.0,unknown,0
34867,43,unemployed,married,primary,0,9,1,1,cellular,6,may,472,1,-1,0.0,unknown,0
34868,43,unemployed,married,primary,0,9262,1,0,cellular,6,may,45,1,-1,0.0,unknown,0
34871,32,technician,divorced,secondary,0,0,1,0,cellular,6,may,94,1,-1,0.0,unknown,0
34872,37,technician,married,secondary,0,83,1,0,cellular,6,may,68,1,363,1.0,failure,0
34873,28,blue-collar,married,primary,0,60,1,0,cellular,6,may,161,1,337,1.0,failure,0
34874,23,services,married,secondary,0,83,1,0,cellular,6,may,199,1,358,1.0,failure,0
34877,32,services,married,secondary,0,509,1,0,cellular,6,may,473,1,358,2.0,other,0
34878,29,services,married,secondary,0,0,1,1,cellular,6,may,315,1,281,15.0,other,0
34879,30,services,married,secondary,0,78,1,0,cellular,6,may,198,1,-1,0.0,unknown,0
34880,35,admin.,married,secondary,0,-244,1,1,cellular,6,may,118,1,-1,0.0,unknown,0
34881,55,blue-collar,married,primary,0,1086,1,0,cellular,6,may,146,1,272,2.0,failure,0
34882,44,blue-collar,married,primary,0,-298,1,0,cellular,6,may,296,1,-1,0.0,unknown,0
34884,33,blue-collar,divorced,secondary,0,714,1,0,cellular,6,may,208,1,344,2.0,other,0
34887,37,self-employed,married,primary,0,90,1,0,telephone,6,may,39,1,363,2.0,failure,0
34892,51,self-employed,married,primary,0,106,1,0,telephone,6,may,217,1,169,5.0,failure,0
34894,34,entrepreneur,married,tertiary,0,0,1,0,cellular,6,may,611,1,183,1.0,failure,1
34895,33,blue-collar,married,secondary,0,0,1,1,cellular,6,may,155,5,-1,0.0,unknown,0
34896,39,management,married,secondary,0,-473,1,0,cellular,6,may,318,1,-1,0.0,unknown,0
34897,42,admin.,divorced,secondary,0,24,1,0,cellular,6,may,219,2,-1,0.0,unknown,0
34899,31,blue-collar,single,secondary,0,1979,1,1,cellular,6,may,1205,1,-1,0.0,unknown,1
34901,32,technician,single,secondary,0,-569,1,0,cellular,6,may,107,1,-1,0.0,unknown,0
34902,33,unemployed,single,tertiary,0,0,1,0,cellular,6,may,124,1,-1,0.0,unknown,0
34904,42,management,married,primary,0,-679,1,1,cellular,6,may,159,1,343,2.0,failure,0
34905,26,management,single,tertiary,0,1494,1,0,cellular,6,may,477,2,-1,0.0,unknown,0
34907,33,services,married,secondary,1,2,0,0,cellular,6,may,136,5,-1,0.0,unknown,0
34908,51,management,divorced,tertiary,0,93,1,1,cellular,6,may,221,1,-1,0.0,unknown,0
34909,27,admin.,married,secondary,0,0,1,0,cellular,6,may,837,1,-1,0.0,unknown,1
34910,31,technician,single,secondary,0,13,0,0,cellular,6,may,318,1,166,1.0,failure,0
34912,38,technician,single,secondary,0,613,1,1,cellular,6,may,285,2,254,14.0,other,0
34913,46,blue-collar,married,primary,0,91,1,0,cellular,6,may,29,1,356,2.0,failure,0
34914,38,blue-collar,married,primary,0,689,1,0,cellular,6,may,585,2,296,2.0,failure,0
34915,51,self-employed,divorced,primary,0,10924,0,0,cellular,6,may,106,2,-1,0.0,unknown,0
34917,33,blue-collar,married,primary,0,-457,1,1,cellular,6,may,128,1,350,1.0,failure,0
34918,52,services,divorced,primary,0,432,1,1,cellular,6,may,44,4,-1,0.0,unknown,0
34920,50,admin.,divorced,secondary,1,2405,1,0,cellular,6,may,114,1,287,8.0,failure,0
34921,30,blue-collar,married,secondary,0,5903,1,0,cellular,6,may,231,1,363,1.0,failure,0
34923,38,technician,single,secondary,0,1255,1,0,cellular,6,may,120,1,170,4.0,failure,0
34924,47,admin.,married,primary,0,31,1,0,cellular,6,may,50,1,356,1.0,failure,0
34925,30,services,single,primary,0,411,1,0,cellular,6,may,457,1,358,1.0,other,0
34926,32,blue-collar,single,secondary,1,-206,1,0,cellular,6,may,148,1,-1,0.0,unknown,0
34928,31,blue-collar,single,unknown,1,17,1,0,cellular,6,may,72,1,-1,0.0,unknown,0
34929,34,technician,single,secondary,0,827,1,0,cellular,6,may,254,1,267,4.0,failure,0
34931,33,services,single,tertiary,0,1268,1,0,cellular,6,may,451,1,350,1.0,other,0
34932,30,blue-collar,single,secondary,0,-110,1,0,cellular,6,may,428,1,-1,0.0,unknown,0
34934,35,blue-collar,married,secondary,0,80,1,1,cellular,6,may,317,1,363,1.0,failure,0
34935,27,unemployed,single,secondary,0,0,1,0,cellular,6,may,153,1,-1,0.0,unknown,0
34936,45,technician,married,secondary,0,115,1,0,cellular,6,may,108,1,-1,0.0,unknown,0
34937,32,blue-collar,married,secondary,0,290,1,0,cellular,6,may,150,1,-1,0.0,unknown,0
34938,37,management,single,tertiary,0,102,1,0,cellular,6,may,445,1,258,2.0,failure,1
34939,33,blue-collar,single,secondary,0,5137,1,0,cellular,6,may,123,1,-1,0.0,unknown,0
34941,27,technician,single,secondary,0,0,1,0,cellular,6,may,176,1,-1,0.0,unknown,0
34942,31,admin.,married,secondary,0,223,0,0,cellular,6,may,297,1,-1,0.0,unknown,0
34943,34,admin.,single,secondary,0,69,1,0,telephone,6,may,92,3,362,4.0,other,0
34944,27,blue-collar,single,secondary,1,-233,1,0,cellular,6,may,728,1,-1,0.0,unknown,0
34945,50,technician,divorced,secondary,0,636,1,0,cellular,6,may,127,2,254,23.0,other,0
34946,27,technician,single,secondary,0,2,1,1,cellular,6,may,554,2,356,1.0,failure,1
34947,48,management,married,tertiary,0,586,1,1,cellular,6,may,179,2,-1,0.0,unknown,0
34948,45,management,married,tertiary,0,-192,1,0,cellular,6,may,138,3,-1,0.0,unknown,0
34949,32,admin.,married,secondary,0,552,1,0,cellular,6,may,98,2,-1,0.0,unknown,0
34950,42,entrepreneur,married,primary,0,558,1,0,cellular,6,may,186,2,-1,0.0,unknown,0
34951,53,management,divorced,secondary,0,28,1,0,cellular,6,may,135,2,289,1.0,failure,0
34953,45,unemployed,divorced,secondary,0,728,1,1,cellular,6,may,156,2,169,1.0,failure,0
34954,32,admin.,married,secondary,0,752,1,0,cellular,6,may,519,2,166,5.0,failure,1
34955,25,services,single,secondary,0,-121,1,0,cellular,6,may,343,2,-1,0.0,unknown,0
34956,29,technician,single,tertiary,0,183,1,1,cellular,6,may,64,1,343,2.0,failure,0
34958,29,management,single,tertiary,0,471,1,0,cellular,6,may,106,1,-1,0.0,unknown,0
34961,35,entrepreneur,single,tertiary,0,1416,1,0,cellular,6,may,100,1,169,12.0,other,0
34962,33,management,single,secondary,0,802,1,0,cellular,6,may,47,1,-1,0.0,unknown,0
34963,34,blue-collar,married,tertiary,0,748,1,1,cellular,6,may,161,1,-1,0.0,unknown,0
34964,30,technician,single,tertiary,0,3,1,0,cellular,6,may,45,2,169,2.0,failure,0
34965,47,blue-collar,married,secondary,0,-216,1,0,cellular,6,may,197,1,282,3.0,failure,0
34966,49,management,married,secondary,0,99,1,0,cellular,6,may,687,2,343,1.0,failure,1
34970,30,entrepreneur,married,primary,0,501,1,1,cellular,6,may,323,2,-1,0.0,unknown,0
34971,36,services,married,secondary,0,22,1,0,cellular,6,may,125,2,-1,0.0,unknown,0
34973,34,services,divorced,secondary,0,991,1,0,cellular,6,may,89,1,344,1.0,failure,0
34974,38,technician,married,secondary,0,1016,1,1,cellular,6,may,74,2,167,4.0,failure,0
34975,28,admin.,single,secondary,0,177,1,1,cellular,6,may,150,1,-1,0.0,unknown,0
34977,29,admin.,single,secondary,0,266,1,0,cellular,6,may,540,1,-1,0.0,unknown,1
34979,32,blue-collar,single,primary,0,18,1,1,cellular,6,may,305,1,-1,0.0,unknown,0
34984,42,blue-collar,divorced,secondary,0,1491,1,0,cellular,6,may,203,2,334,2.0,failure,0
34985,32,management,single,tertiary,0,-248,1,1,cellular,6,may,109,1,315,20.0,other,0
34986,35,management,single,tertiary,0,1494,1,0,cellular,6,may,311,1,169,2.0,success,0
34988,34,entrepreneur,single,secondary,0,339,1,0,cellular,6,may,110,2,359,2.0,failure,0
34989,26,entrepreneur,married,tertiary,0,37,1,1,cellular,6,may,207,1,363,2.0,failure,0
34993,49,technician,single,secondary,0,571,1,0,cellular,6,may,321,1,-1,0.0,unknown,0
34994,35,management,single,secondary,0,83,1,0,cellular,6,may,90,1,-1,0.0,unknown,0
34995,36,management,married,tertiary,0,222,1,0,cellular,6,may,317,1,169,2.0,failure,0
34997,26,blue-collar,single,secondary,0,191,1,0,cellular,6,may,550,1,-1,0.0,unknown,1
34998,29,services,single,secondary,0,79,1,0,cellular,6,may,811,1,334,3.0,other,0
34999,54,blue-collar,married,primary,0,162,1,0,cellular,6,may,184,1,-1,0.0,unknown,0
35001,32,technician,divorced,secondary,0,3345,1,0,cellular,6,may,118,1,260,3.0,failure,0
35002,38,housemaid,divorced,primary,0,0,1,1,cellular,6,may,79,2,166,7.0,failure,0
35003,26,blue-collar,single,primary,0,-295,1,0,cellular,6,may,138,1,-1,0.0,unknown,0
35006,52,blue-collar,married,primary,0,230,1,0,cellular,6,may,198,2,170,2.0,failure,0
35007,30,admin.,single,secondary,0,609,1,0,cellular,6,may,145,1,-1,0.0,unknown,0
35008,50,admin.,married,primary,0,458,1,0,cellular,6,may,116,2,363,1.0,failure,0
35009,33,blue-collar,married,primary,1,-542,1,0,cellular,6,may,116,2,-1,0.0,unknown,0
35010,29,blue-collar,single,secondary,0,114,1,0,cellular,6,may,500,1,-1,0.0,unknown,0
35011,49,services,married,primary,0,0,1,0,cellular,6,may,445,2,166,3.0,failure,1
35013,34,entrepreneur,married,tertiary,0,842,1,0,cellular,6,may,141,2,-1,0.0,unknown,0
35014,39,technician,divorced,secondary,0,530,1,1,cellular,6,may,68,1,-1,0.0,unknown,0
35015,36,technician,married,secondary,0,-78,1,0,cellular,6,may,346,1,-1,0.0,unknown,0
35017,37,management,divorced,tertiary,0,503,1,0,cellular,6,may,220,1,-1,0.0,unknown,0
35018,33,blue-collar,married,primary,0,289,1,0,cellular,6,may,309,1,363,4.0,failure,0
35019,47,self-employed,married,tertiary,0,2303,1,0,cellular,6,may,323,2,364,1.0,failure,0
35022,35,blue-collar,divorced,primary,0,4401,1,0,cellular,6,may,316,2,279,4.0,failure,0
35023,23,student,single,secondary,0,834,1,0,cellular,6,may,283,3,-1,0.0,unknown,0
35025,31,blue-collar,single,secondary,0,-190,1,0,cellular,6,may,127,2,-1,0.0,unknown,0
35026,35,management,married,tertiary,0,272,1,0,cellular,6,may,251,4,289,2.0,failure,0
35028,37,management,married,tertiary,0,0,1,0,cellular,6,may,84,2,169,3.0,failure,0
35029,34,admin.,married,secondary,0,-429,1,0,cellular,6,may,320,1,-1,0.0,unknown,0
35030,37,services,married,primary,1,-483,1,1,cellular,6,may,222,2,168,3.0,failure,0
35031,28,blue-collar,single,secondary,0,524,1,0,cellular,6,may,554,2,-1,0.0,unknown,1
35032,32,blue-collar,married,secondary,0,130,1,0,cellular,6,may,302,2,-1,0.0,unknown,0
35034,60,management,married,tertiary,0,5990,1,0,cellular,6,may,396,3,-1,0.0,unknown,1
35035,38,technician,married,tertiary,0,1,1,0,cellular,6,may,250,2,-1,0.0,unknown,0
35036,36,services,married,tertiary,0,260,1,0,cellular,6,may,167,3,299,2.0,failure,0
35037,54,admin.,married,secondary,0,614,1,0,cellular,6,may,322,2,343,2.0,failure,0
35038,35,management,single,tertiary,0,2576,1,1,cellular,6,may,136,3,273,4.0,failure,0
35039,35,blue-collar,married,primary,0,623,1,0,cellular,6,may,97,2,-1,0.0,unknown,0
35040,37,admin.,married,tertiary,0,828,1,0,cellular,6,may,206,2,342,1.0,failure,0
35042,27,student,single,secondary,0,3096,1,0,telephone,6,may,62,4,357,1.0,failure,0
35043,35,entrepreneur,married,tertiary,0,355,1,0,cellular,6,may,183,2,355,1.0,failure,0
35048,52,management,single,tertiary,0,-334,1,0,cellular,6,may,402,2,-1,0.0,unknown,0
35049,41,management,married,tertiary,0,2470,1,0,cellular,6,may,22,2,-1,0.0,unknown,0
35051,58,self-employed,married,unknown,0,1187,1,0,cellular,6,may,228,2,-1,0.0,unknown,0
35052,33,admin.,married,secondary,0,519,1,0,telephone,6,may,175,1,-1,0.0,unknown,0
35053,26,admin.,single,secondary,0,985,1,0,cellular,6,may,267,2,-1,0.0,unknown,0
35054,37,blue-collar,married,secondary,0,1114,1,1,cellular,6,may,133,1,-1,0.0,unknown,0
35055,54,management,divorced,tertiary,0,432,1,0,cellular,6,may,160,1,-1,0.0,unknown,0
35056,34,services,divorced,secondary,0,27,1,0,cellular,6,may,192,1,-1,0.0,unknown,0
35058,33,management,married,secondary,0,3935,1,0,cellular,6,may,765,1,342,2.0,failure,1
35059,52,management,divorced,tertiary,0,1988,1,0,cellular,6,may,88,1,299,1.0,failure,0
35060,29,blue-collar,married,unknown,0,486,1,0,cellular,6,may,422,1,363,1.0,failure,0
35062,44,technician,married,unknown,1,-375,1,1,telephone,6,may,149,4,-1,0.0,unknown,0
35066,32,blue-collar,married,secondary,0,25,1,0,cellular,6,may,28,2,345,3.0,other,0
35068,28,blue-collar,married,tertiary,0,417,1,1,cellular,6,may,523,2,363,2.0,failure,0
35069,34,admin.,single,primary,0,0,1,1,cellular,6,may,172,4,-1,0.0,unknown,0
35070,26,unemployed,married,secondary,0,285,1,0,cellular,6,may,265,2,342,2.0,failure,0
35071,37,technician,married,secondary,0,146,1,1,cellular,6,may,82,2,356,2.0,failure,0
35072,35,blue-collar,single,secondary,0,343,1,0,cellular,6,may,151,2,-1,0.0,unknown,0
35073,30,blue-collar,married,primary,0,0,1,0,cellular,6,may,239,2,-1,0.0,unknown,0
35074,32,blue-collar,married,primary,0,-6,1,0,cellular,6,may,169,2,-1,0.0,unknown,0
35075,41,blue-collar,married,primary,0,13,1,0,cellular,6,may,358,2,306,1.0,failure,0
35076,46,blue-collar,married,primary,0,147,1,0,cellular,6,may,116,2,169,3.0,failure,0
35077,40,management,married,tertiary,0,429,1,0,cellular,6,may,222,2,363,4.0,failure,0
35078,34,technician,single,secondary,0,1259,1,0,cellular,6,may,379,2,169,1.0,failure,0
35079,35,management,married,tertiary,0,991,1,0,cellular,6,may,1489,3,-1,0.0,unknown,1
35081,31,management,single,tertiary,0,59,1,1,cellular,6,may,1347,2,363,1.0,failure,1
35082,38,self-employed,married,tertiary,0,327,1,0,cellular,6,may,69,2,-1,0.0,unknown,0
35083,40,services,single,secondary,0,326,1,0,cellular,6,may,242,2,169,2.0,failure,0
35087,32,admin.,married,secondary,1,-166,1,0,cellular,6,may,129,3,-1,0.0,unknown,0
35088,51,management,divorced,tertiary,0,318,1,0,cellular,6,may,102,2,355,2.0,failure,0
35089,41,blue-collar,married,secondary,0,-940,1,1,cellular,6,may,206,2,-1,0.0,unknown,0
35090,31,blue-collar,single,secondary,0,-457,1,0,cellular,6,may,270,4,366,2.0,failure,0
35091,31,services,married,secondary,0,-414,1,0,cellular,6,may,1369,3,-1,0.0,unknown,0
35093,38,management,single,tertiary,0,427,1,0,cellular,6,may,17,3,169,2.0,failure,0
35094,25,services,single,secondary,0,0,1,0,cellular,6,may,293,3,-1,0.0,unknown,0
35096,44,admin.,divorced,secondary,0,49,1,0,cellular,6,may,155,2,-1,0.0,unknown,0
35098,31,blue-collar,married,secondary,0,1407,1,0,cellular,6,may,142,3,-1,0.0,unknown,0
35102,38,technician,single,secondary,0,435,1,0,cellular,6,may,437,4,345,1.0,failure,0
35103,20,student,single,secondary,0,602,1,0,cellular,6,may,373,4,-1,0.0,unknown,0
35104,37,blue-collar,single,secondary,0,48,0,0,cellular,6,may,140,2,-1,0.0,unknown,0
35106,53,blue-collar,married,secondary,0,-71,1,0,cellular,6,may,91,3,-1,0.0,unknown,0
35107,34,management,single,tertiary,0,705,1,0,cellular,6,may,458,3,-1,0.0,unknown,0
35108,43,blue-collar,married,primary,0,289,1,0,cellular,6,may,284,3,-1,0.0,unknown,0
35111,36,management,married,tertiary,0,152,1,0,cellular,6,may,467,2,-1,0.0,unknown,0
35113,60,management,married,tertiary,0,6,1,0,cellular,6,may,787,3,-1,0.0,unknown,0
35114,40,management,married,tertiary,0,1598,1,1,cellular,6,may,1074,4,344,3.0,failure,1
35115,35,blue-collar,married,primary,0,2953,1,0,telephone,6,may,97,2,-1,0.0,unknown,0
35116,36,blue-collar,married,unknown,0,-400,1,1,cellular,6,may,362,2,307,1.0,failure,0
35117,30,blue-collar,married,secondary,0,-71,1,0,cellular,6,may,165,2,-1,0.0,unknown,0
35118,34,technician,single,secondary,0,440,1,0,cellular,6,may,445,2,345,2.0,failure,0
35121,35,management,married,tertiary,0,802,1,0,cellular,6,may,686,2,-1,0.0,unknown,1
35122,35,technician,single,tertiary,0,275,1,0,cellular,6,may,157,3,254,5.0,failure,0
35123,46,technician,single,secondary,0,747,1,0,telephone,6,may,22,6,-1,0.0,unknown,0
35124,57,management,married,primary,0,2911,1,1,telephone,6,may,276,2,-1,0.0,unknown,0
35125,31,management,married,tertiary,0,-692,1,1,cellular,6,may,117,2,-1,0.0,unknown,0
35126,31,self-employed,single,secondary,0,148,1,1,cellular,6,may,232,2,167,4.0,failure,0
35128,45,management,married,tertiary,0,-206,1,0,cellular,6,may,337,2,-1,0.0,unknown,0
35129,25,student,single,secondary,0,115,0,0,cellular,6,may,796,2,-1,0.0,unknown,0
35130,38,management,single,tertiary,0,104,1,0,cellular,6,may,606,3,-1,0.0,unknown,1
35134,30,admin.,single,secondary,0,122,1,0,cellular,7,may,219,2,-1,0.0,unknown,0
35135,39,self-employed,married,secondary,0,1304,1,1,cellular,7,may,183,3,-1,0.0,unknown,0
35136,48,blue-collar,married,primary,0,-254,1,0,cellular,7,may,210,2,346,1.0,other,0
35139,48,technician,married,secondary,0,505,1,0,cellular,7,may,113,2,-1,0.0,unknown,0
35140,32,blue-collar,single,secondary,0,1402,1,0,cellular,7,may,343,3,295,5.0,other,0
35141,34,blue-collar,married,secondary,0,4,1,1,cellular,7,may,315,2,-1,0.0,unknown,0
35143,34,blue-collar,married,secondary,0,0,1,1,cellular,7,may,175,4,-1,0.0,unknown,0
35144,26,student,single,secondary,0,502,1,0,telephone,7,may,82,1,-1,0.0,unknown,0
35145,50,management,married,tertiary,0,29,1,0,cellular,7,may,83,4,266,20.0,other,0
35146,26,student,single,secondary,0,1209,1,0,cellular,7,may,57,4,-1,0.0,unknown,0
35147,58,entrepreneur,divorced,secondary,0,0,1,0,cellular,7,may,270,3,-1,0.0,unknown,0
35148,26,services,single,secondary,0,1700,1,0,cellular,7,may,13,5,-1,0.0,unknown,0
35149,29,services,divorced,secondary,0,92,1,0,cellular,7,may,240,1,-1,0.0,unknown,0
35150,26,management,single,tertiary,0,199,1,0,cellular,7,may,413,1,-1,0.0,unknown,0
35151,54,blue-collar,married,primary,0,-864,1,0,telephone,7,may,755,3,363,5.0,failure,0
35153,35,technician,divorced,secondary,0,2777,1,0,cellular,7,may,633,1,-1,0.0,unknown,0
35155,37,management,married,tertiary,0,1780,1,0,cellular,7,may,205,1,-1,0.0,unknown,0
35156,25,services,married,secondary,0,10,1,0,cellular,7,may,51,1,294,1.0,failure,0
35157,31,self-employed,single,tertiary,0,253,1,0,cellular,7,may,157,1,349,4.0,failure,0
35159,30,services,married,secondary,0,0,1,0,cellular,7,may,512,1,-1,0.0,unknown,0
35160,35,blue-collar,married,secondary,0,-701,1,1,cellular,7,may,531,3,-1,0.0,unknown,0
35163,26,blue-collar,single,secondary,0,7475,1,0,cellular,7,may,204,1,-1,0.0,unknown,0
35164,52,admin.,married,primary,0,448,1,0,cellular,7,may,82,1,-1,0.0,unknown,0
35165,33,admin.,single,tertiary,0,490,1,0,cellular,7,may,31,1,363,2.0,failure,0
35166,31,blue-collar,married,secondary,0,990,1,1,cellular,7,may,92,1,-1,0.0,unknown,0
35168,32,management,married,tertiary,0,2465,1,1,cellular,7,may,923,1,-1,0.0,unknown,1
35171,31,management,single,tertiary,0,23,1,0,cellular,7,may,98,1,-1,0.0,unknown,0
35172,36,blue-collar,married,secondary,0,89,1,0,cellular,7,may,62,6,366,2.0,failure,0
35173,29,admin.,divorced,secondary,0,504,1,0,cellular,7,may,203,1,-1,0.0,unknown,0
35175,41,blue-collar,married,primary,0,293,1,1,cellular,7,may,102,1,-1,0.0,unknown,0
35176,24,services,single,secondary,0,14,1,0,cellular,7,may,241,1,-1,0.0,unknown,0
35178,34,management,single,tertiary,0,171,1,0,cellular,7,may,191,1,294,1.0,failure,0
35179,24,blue-collar,married,primary,0,-247,1,0,cellular,7,may,203,1,-1,0.0,unknown,0
35183,56,admin.,single,secondary,0,1854,1,0,telephone,7,may,45,1,342,2.0,failure,0
35184,39,management,single,tertiary,0,968,1,0,cellular,7,may,59,1,258,6.0,failure,0
35185,38,services,married,secondary,0,369,1,0,telephone,7,may,224,1,-1,0.0,unknown,0
35186,31,management,single,tertiary,0,874,1,0,cellular,7,may,98,1,170,2.0,failure,0
35187,37,self-employed,single,tertiary,0,2441,1,1,cellular,7,may,248,1,-1,0.0,unknown,0
35188,29,admin.,single,secondary,0,-194,1,0,cellular,7,may,127,1,-1,0.0,unknown,0
35190,33,management,married,tertiary,0,29,1,0,cellular,7,may,549,1,-1,0.0,unknown,0
35191,37,services,married,secondary,0,343,1,1,cellular,7,may,104,1,304,7.0,failure,0
35192,27,blue-collar,married,secondary,0,245,1,0,cellular,7,may,121,1,344,2.0,failure,0
35193,33,admin.,married,secondary,0,-370,1,0,cellular,7,may,261,1,345,1.0,failure,1
35194,29,admin.,single,tertiary,0,422,1,0,cellular,7,may,103,1,363,1.0,failure,0
35195,25,entrepreneur,single,tertiary,0,140,1,0,cellular,7,may,348,1,-1,0.0,unknown,0
35196,35,technician,married,secondary,0,883,1,0,cellular,7,may,333,1,351,1.0,failure,0
